Site,BL_Number,Truck_Appointment_Date,BL_weight,Freight_Amount,Product_Group
AMJK,B34A458,2023-06-15,37517.0,2667.6,BP
AMJK,B34A460,2023-08-09,37949.0,4107.12,BP
AMJK,B34A461,2023-05-11,8119.0,1914.84,BP
AMJK,B34A463,2023-06-02,36748.0,2639.52,BP
AMJK,B34A465,2023-05-10,37200.0,2471.04,BP
AMJK,B34A466,2023-06-22,35530.0,2341.66,BP
AMJK,B34A467,2023-06-10,37583.0,2667.6,BP
AMJK,B34A469,2023-08-08,35084.0,1971.55,BP
AMJK,B34A470,2023-05-18,24632.0,2757.3,BP
AMJK,B34A479,2023-04-26,5891.0,0.0,BP
AMJK,B34A527,2023-05-19,35644.0,3834.31,BP
AMJK,B34A528,2023-05-22,36950.0,3834.31,BP
AMJK,B34A533,2023-05-19,38706.0,4003.68,BP
AMJK,B34A537,2023-10-31,6304.0,0.0,BP
AMJK,B34A544,2023-06-20,6927.0,1151.7,BP
AMJK,B34A545,2023-05-16,30349.0,2536.88,BP
AMJK,B34A556,2023-05-25,5858.0,269.31,BP
AMJK,B34A557,2023-04-28,36437.0,3833.85,BP
AMJK,B34A559,2023-05-12,23207.0,2650.0,BP
AMJK,B34A567,2023-06-13,34869.0,2050.16,BP
AMJK,B34A571,2023-08-02,35123.0,2123.38,BP
AMJK,B34A578,2023-05-30,38130.0,1736.28,BP
AMJK,B34A580,2023-06-01,34318.0,3462.86,BP
AMJK,B34A581,2023-04-28,36281.0,2012.48,BP
AMJK,B34A592,2023-04-28,33748.0,1962.48,BP
AMJK,B34A600,2023-05-25,3276.0,1096.83,BP
AMJK,B34A601,2023-08-04,36221.0,5939.9,BP
AMJK,B34A605,2023-05-19,2208.0,437.33,BP
AMJK,B34A606,2023-05-19,3953.0,716.56,BP
AMJK,B34A608,2023-08-03,37890.0,3377.44,BP
AMJK,B34A609,2023-06-01,35018.0,3341.52,BP
AMJK,B34A610,2023-06-02,34742.0,2401.3,BP
AMJK,B34A613,2023-05-19,8472.0,0.0,BP
AMJK,B34A614,2023-06-14,34994.0,2153.91,BP
AMJK,B34A618,2023-05-16,39024.0,1820.85,BP
AMJK,B34A619,2023-06-28,3920.0,567.07,BP
AMJK,B34A621,2023-05-16,38219.0,1994.7,BP
AMJK,B34A622,2023-07-12,37545.0,1802.55,BP
AMJK,B34A632,2023-06-02,37188.0,2014.08,BP
AMJK,B34A636,2023-06-07,38245.0,3640.8,BP
AMJK,B34B047,2023-05-09,36994.0,1940.85,BP
AMJK,B34B055,2023-05-09,34733.0,3277.95,BP
AMJK,B34B101,2023-06-14,28539.0,2508.6,BP
AMJK,B34B207,2023-06-03,34759.0,1509.44,BP
AMJK,B34B265,2023-04-25,6322.0,1107.06,BP
AMJK,B34B272,2023-05-09,38496.0,3433.0,BP
AMJK,B34B272,2023-05-09,38496.0,3433.0,SW
AMJK,B34B275,2023-05-16,38203.0,3433.0,BP
AMJK,B34B289,2023-06-20,33931.0,3782.25,BP
AMJK,B34B330,2023-06-08,6247.0,1424.36,BP
AMJK,B34B449,2023-07-03,26290.0,3444.0,BP
AMJK,B34B457,2023-07-21,36715.0,1730.4,BP
AMJK,B34B459,2023-05-18,3328.0,637.72,BP
AMJK,B34B460,2023-10-13,34413.0,4257.84,BP
AMJK,B34B467,2023-06-12,37540.0,2667.6,BP
AMJK,B34B469,2023-09-13,36944.0,4000.0,BP
AMJK,B34B527,2023-05-18,35479.0,3834.31,BP
AMJK,B34B608,2023-09-14,38361.0,2725.8,BP
AMJK,B34B622,2023-07-14,38026.0,1802.55,BP
AMJK,B34B636,2023-07-17,2550.0,681.78,BP
AMJK,B34C047,2023-05-11,6295.0,706.26,BP
AMJK,B34C272,2023-05-10,38194.0,3433.0,BP
AMJK,B34C275,2023-05-17,38741.0,3433.0,BP
AMJK,B34C290,2023-06-26,36048.0,0.0,BP
AMJK,B34C457,2023-08-02,36323.0,1780.8,BP
AMJK,B34C527,2023-05-19,31865.0,3834.31,BP
AMJK,B34C537,2024-01-15,14780.0,0.0,BP
AMJK,B34D290,2023-06-26,32536.0,0.0,BP
AMJK,B34D457,2023-08-11,35410.0,1797.6,BP
AMJK,B34D537,2024-02-15,9508.0,0.0,BP
AMJK,B35A007,2023-06-27,37986.0,2531.1,BP
AMJK,B35A008,2023-05-24,27998.0,2616.96,BP
AMJK,B35A012,2023-07-05,36822.0,1935.36,BP
AMJK,B35A015,2023-06-13,36763.0,3233.1,BP
AMJK,B35A017,2023-05-10,2190.0,712.89,BP
AMJK,B35A018,2023-05-12,37738.0,2366.18,BP
AMJK,B35A019,2023-06-12,38410.0,2329.4,BP
AMJK,B35A023,2023-05-30,24703.0,4600.0,BP
AMJK,B35A023,2023-05-30,24703.0,4600.0,SW
AMJK,B35A024,2023-05-25,36887.0,2356.9,BP
AMJK,B35A026,2023-05-22,36682.0,3508.76,BP
AMJK,B35A027,2023-05-16,36374.0,3525.52,BP
AMJK,B35A029,2023-07-03,36169.0,2003.59,BP
AMJK,B35A034,2023-05-16,37718.0,2412.5,BP
AMJK,B35A038,2023-06-07,5236.0,1207.95,BP
AMJK,B35A040,2023-07-11,36175.0,1687.2,BP
AMJK,B35A042,2023-05-03,32898.0,1953.6,BP
AMJK,B35A049,2023-05-22,3004.0,623.2,BP
AMJK,B35A052,2023-05-26,5102.0,693.72,BP
AMJK,B35A057,2023-07-31,38709.0,0.0,BP
AMJK,B35A073,2023-05-05,36225.0,1953.6,BP
AMJK,B35A077,2023-06-30,37594.0,2698.61,BP
AMJK,B35A081,2023-07-31,35641.0,3864.84,BP
AMJK,B35A088,2023-05-16,38633.0,2553.78,BP
AMJK,B35A090,2023-05-22,22712.0,0.0,BP
AMJK,B35A113,2023-05-08,37705.0,0.0,BP
AMJK,B35A114,2023-07-03,29163.0,2550.0,BP
AMJK,B35A125,2023-05-13,36733.0,3779.94,BP
AMJK,B35A126,2023-05-26,5541.0,905.55,BP
AMJK,B35A130,2023-05-08,34347.0,1953.6,BP
AMJK,B35A151,2023-05-08,35907.0,1953.6,BP
AMJK,B35A154,2023-06-02,43029.0,2715.08,BP
AMJK,B35A156,2023-07-11,9720.0,2269.4,BP
AMJK,B35A170,2023-06-05,35943.0,0.0,BP
AMJK,B35A176,2023-05-20,33018.0,3834.31,BP
AMJK,B35A177,2023-06-02,34558.0,3462.86,BP
AMJK,B35A179,2023-06-13,12851.0,0.0,BP
AMJK,B35A184,2023-06-06,4759.0,1063.42,BP
AMJK,B35A192,2023-05-22,36226.0,2471.04,BP
AMJK,B35A196,2023-06-05,33480.0,675.0,BP
AMJK,B35A201,2023-05-10,32181.0,1935.84,BP
AMJK,B35A209,2023-05-30,29528.0,2635.76,BP
AMJK,B35A211,2023-07-21,34718.0,2379.12,BP
AMJK,B35A213,2023-05-23,36293.0,1944.32,BP
AMJK,B35A214,2023-05-23,40052.0,2077.44,BP
AMJK,B35A220,2023-06-15,36912.0,3433.0,BP
AMJK,B35A221,2023-06-13,38952.0,2667.6,BP
AMJK,B35A222,2023-06-07,36480.0,2344.32,BP
AMJK,B35A223,2023-09-08,37336.0,2864.16,BP
AMJK,B35A226,2023-07-06,2975.0,443.86,BP
AMJK,B35A232,2023-09-29,38841.0,0.0,BP
AMJK,B35A245,2023-05-25,7379.0,1220.29,BP
AMJK,B35A246,2023-06-10,36746.0,3797.68,BP
AMJK,B35A247,2023-05-22,28722.0,3834.31,BP
AMJK,B35A248,2023-06-19,8985.0,1572.99,BP
AMJK,B35A249,2023-10-02,36733.0,4236.12,BP
AMJK,B35A250,2023-07-17,35083.0,3972.72,BP
AMJK,B35A252,2023-07-20,40273.0,2678.8,BP
AMJK,B35A259,2023-07-03,35470.0,2667.94,BP
AMJK,B35A263,2023-05-12,34321.0,1935.84,BP
AMJK,B35A274,2023-06-06,35575.0,2471.04,BP
AMJK,B35A276,2023-06-07,35910.0,2471.04,BP
AMJK,B35A282,2023-05-18,37941.0,2267.65,BP
AMJK,B35A286,2023-06-26,33536.0,0.0,BP
AMJK,B35A293,2023-09-11,30650.0,3758.4,BP
AMJK,B35A295,2023-06-20,36864.0,0.0,BP
AMJK,B35A302,2023-06-07,39416.0,2677.12,BP
AMJK,B35A303,2023-05-26,8481.0,1584.47,BP
AMJK,B35A306,2023-06-15,24100.0,2950.0,BP
AMJK,B35A313,2023-08-07,442.0,167.58,BP
AMJK,B35A314,2023-06-16,37705.0,3297.28,BP
AMJK,B35A317,2023-06-05,34467.0,3462.86,BP
AMJK,B35A318,2023-06-13,38768.0,3433.0,BP
AMJK,B35A319,2023-06-06,37820.0,3433.0,BP
AMJK,B35A322,2023-06-15,32428.0,2830.08,BP
AMJK,B35A323,2023-06-19,3472.0,695.7,BP
AMJK,B35A329,2023-07-11,37846.0,0.0,BP
AMJK,B35A330,2023-05-17,33882.0,1926.96,BP
AMJK,B35A333,2023-06-08,30368.0,2651.52,BP
AMJK,B35A336,2023-05-16,33549.0,1935.84,BP
AMJK,B35A338,2023-06-09,37151.0,2512.59,BP
AMJK,B35A339,2023-06-16,35495.0,2623.9,BP
AMJK,B35A343,2023-06-10,38447.0,1855.38,BP
AMJK,B35A346,2023-06-08,37452.0,3726.02,BP
AMJK,B35A353,2023-05-25,37384.0,3744.0,BP
AMJK,B35A355,2023-06-08,38016.0,625.0,BP
AMJK,B35A359,2023-05-17,31908.0,1926.96,BP
AMJK,B35A362,2023-06-12,37811.0,625.0,BP
AMJK,B35A369,2023-06-09,36866.0,2900.0,BP
AMJK,B35A373,2023-06-06,20614.0,4169.3,BP
AMJK,B35A374,2023-06-13,8527.0,2131.89,BP
AMJK,B35A377,2023-06-16,38446.0,5745.91,BP
AMJK,B35A380,2023-06-27,36656.0,2681.64,BP
AMJK,B35A396,2023-05-23,38247.0,3508.76,BP
AMJK,B35A397,2023-05-23,38832.0,3508.76,BP
AMJK,B35A398,2023-05-31,37324.0,3508.76,BP
AMJK,B35A399,2023-06-12,37535.0,3475.23,BP
AMJK,B35A412,2023-06-12,38008.0,2677.35,BP
AMJK,B35A415,2023-07-03,36827.0,2238.52,BP
AMJK,B35A425,2023-06-20,20558.0,0.0,BP
AMJK,B35A429,2023-05-19,34514.0,1926.96,BP
AMJK,B35A430,2023-05-19,33414.0,1926.96,BP
AMJK,B35A434,2023-05-31,37853.0,1811.7,BP
AMJK,B35A435,2023-07-11,38850.0,1793.4,BP
AMJK,B35A436,2023-07-14,40697.0,3612.0,BP
AMJK,B35A437,2023-06-06,37639.0,2227.5,BP
AMJK,B35A438,2023-05-31,37449.0,2227.5,BP
AMJK,B35A439,2023-06-02,38093.0,2216.25,BP
AMJK,B35A440,2023-05-31,36275.0,2227.5,BP
AMJK,B35A444,2023-06-15,35174.0,1993.1,BP
AMJK,B35A447,2023-06-13,5624.0,957.35,BP
AMJK,B35A453,2023-08-04,36463.0,2366.18,BP
AMJK,B35A457,2023-06-02,36429.0,4097.62,BP
AMJK,B35A458,2023-06-28,37864.0,3325.14,BP
AMJK,B35A460,2023-07-11,37615.0,2667.6,BP
AMJK,B35A464,2023-06-14,3082.0,460.71,BP
AMJK,B35A465,2023-07-11,35552.0,1993.1,BP
AMJK,B35A466,2023-07-31,37832.0,2854.76,BP
AMJK,B35A469,2023-09-29,37406.0,4236.12,BP
AMJK,B35A471,2023-08-04,37930.0,4078.08,BP
AMJK,B35A472,2023-08-07,37610.0,4078.08,BP
AMJK,B35A481,2023-06-09,38902.0,3977.6,BP
AMJK,B35A485,2023-07-06,35949.0,2257.2,BP
AMJK,B35A487,2023-06-21,14552.0,0.0,BP
AMJK,B35A498,2023-05-25,37943.0,3761.97,BP
AMJK,B35A499,2023-05-30,31028.0,3744.0,BP
AMJK,B35A500,2023-05-30,38217.0,3612.96,BP
AMJK,B35A507,2023-07-26,37988.0,0.0,BP
AMJK,B35A512,2023-06-22,35296.0,0.0,BP
AMJK,B35A522,2023-07-24,37889.0,2341.66,BP
AMJK,B35A525,2023-09-15,38729.0,2513.3,BP
AMJK,B35A536,2023-05-24,34651.0,1926.96,BP
AMJK,B35A551,2023-07-11,34470.0,3441.64,BP
AMJK,B35A552,2023-06-05,27306.0,2321.28,BP
AMJK,B35A575,2023-08-14,35704.0,3973.2,BP
AMJK,B35A577,2023-07-11,21128.0,2352.22,BP
AMJK,B35A579,2023-06-26,35581.0,495.0,BP
AMJK,B35A593,2023-09-29,38899.0,2791.89,BP
AMJK,B35A596,2023-06-26,35801.0,2694.6,BP
AMJK,B35A599,2023-11-09,5648.0,715.33,BP
AMJK,B35A601,2023-06-26,140.0,158.27,BP
AMJK,B35A604,2023-05-31,152.0,136.77,BP
AMJK,B35A610,2023-07-20,39406.0,0.0,BP
AMJK,B35A617,2023-06-09,37452.0,2816.4,BP
AMJK,B35A624,2023-06-06,38296.0,0.0,BP
AMJK,B35A625,2023-06-13,37394.0,1993.1,BP
AMJK,B35A627,2023-06-16,37011.0,2715.7,BP
AMJK,B35A631,2023-06-02,36274.0,3834.31,BP
AMJK,B35A638,2023-07-05,39761.0,2370.31,BP
AMJK,B35A639,2023-06-07,1715.0,142.87,BP
AMJK,B35A643,2023-09-05,37146.0,3869.18,BP
AMJK,B35A644,2023-09-08,37131.0,3907.3,BP
AMJK,B35A645,2023-09-15,38173.0,3907.3,BP
AMJK,B35A646,2023-09-20,38112.0,3907.3,BP
AMJK,B35A648,2023-05-30,35773.0,1926.96,BP
AMJK,B35A653,2023-06-19,6449.0,1163.09,BP
AMJK,B35A657,2023-07-05,38103.0,2003.59,BP
AMJK,B35A661,2023-07-31,38481.0,1866.6,BP
AMJK,B35A663,2023-11-10,36757.0,2374.42,BP
AMJK,B35A669,2023-07-05,38436.0,1793.4,BP
AMJK,B35A670,2023-08-07,39521.0,1903.2,BP
AMJK,B35A672,2023-07-13,38794.0,0.0,BP
AMJK,B35A673,2023-06-09,34405.0,0.0,BP
AMJK,B35A674,2023-06-13,34414.0,3435.8,BP
AMJK,B35A679,2023-06-28,37127.0,0.0,BP
AMJK,B35A680,2023-06-26,38397.0,0.0,BP
AMJK,B35A693,2023-06-16,39167.0,0.0,BP
AMJK,B35A697,2023-08-01,37730.0,2341.66,BP
AMJK,B35A698,2023-09-12,37818.0,2501.04,BP
AMJK,B35A700,2023-07-14,34531.0,0.0,BP
AMJK,B35A701,2023-06-09,6430.0,0.0,BP
AMJK,B35A705,2023-06-20,37830.0,2445.3,BP
AMJK,B35A709,2023-06-30,36115.0,3433.0,BP
AMJK,B35A710,2023-06-09,189.0,136.17,BP
AMJK,B35A715,2023-06-10,37015.0,2302.8,BP
AMJK,B35A722,2023-07-03,32988.0,4089.6,BP
AMJK,B35A723,2023-08-07,32911.0,4108.8,BP
AMJK,B35A735,2023-08-30,35035.0,3832.68,BP
AMJK,B35B056,2023-06-09,6496.0,1017.56,BP
AMJK,B35B172,2023-06-02,6073.0,1121.28,BP
AMJK,B35B176,2023-05-20,35308.0,3834.31,BP
AMJK,B35B213,2023-05-24,36836.0,1944.32,BP
AMJK,B35B221,2023-07-05,36645.0,2681.64,BP
AMJK,B35B222,2023-06-16,37637.0,2319.9,BP
AMJK,B35B247,2023-06-16,37307.0,3797.68,BP
AMJK,B35B319,2023-06-06,39025.0,3433.0,BP
AMJK,B35B398,2023-06-08,37204.0,3475.23,BP
AMJK,B35B400,2023-07-05,38600.0,3492.0,BP
AMJK,B35B436,2023-07-21,41452.0,3444.0,BP
AMJK,B35B581,2023-07-19,3622.0,509.89,BP
AMJK,B35B653,2023-06-19,4994.0,1070.86,BP
AMJK,B35B694,2023-06-22,38984.0,3797.68,BP
AMJK,B35B701,2023-06-20,3280.0,0.0,BP
AMJK,B35B735,2023-10-10,34992.0,3698.2,BP
AMJK,B35C020,2023-06-19,35126.0,3416.6,BP
AMJK,B35C176,2023-05-19,34333.0,3834.31,BP
AMJK,B35C213,2023-05-23,37238.0,1944.32,BP
AMJK,B35C319,2023-06-07,39372.0,3433.0,BP
AMJK,B35C436,2023-07-31,42982.0,3612.0,BP
AMJK,B35C507,2023-07-26,36749.0,0.0,BP
AMJK,B35C694,2023-06-23,37699.0,3797.68,BP
AMJK,B35D213,2023-05-25,5947.0,718.6,BP
AMJK,B35D319,2023-06-12,39430.0,3433.0,BP
AMJK,B35E213,2023-05-26,5980.0,713.31,BP
AMJK,B35E319,2023-06-13,38720.0,3433.0,BP
AMJK,B35E507,2023-07-26,32405.0,0.0,BP
AMJK,B36A001,2023-07-19,37416.0,3472.56,BP
AMJK,B36A002,2023-06-20,37608.0,2445.3,BP
AMJK,B36A009,2023-07-21,39507.0,2850.0,BP
AMJK,B36A011,2023-06-07,3043.0,470.02,BP
AMJK,B36A015,2023-06-16,26521.0,2560.17,BP
AMJK,B36A024,2023-06-02,34967.0,1926.96,BP
AMJK,B36A025,2023-06-15,37539.0,3475.23,BP
AMJK,B36A027,2023-06-21,37013.0,3475.23,BP
AMJK,B36A029,2023-08-14,39110.0,1881.39,BP
AMJK,B36A031,2023-07-05,38042.0,1950.75,BP
AMJK,B36A049,2023-06-16,32350.0,3797.68,BP
AMJK,B36A053,2023-07-06,35474.0,2257.2,BP
AMJK,B36A054,2023-06-05,35424.0,1926.96,BP
AMJK,B36A064,2023-07-05,37276.0,2206.4,BP
AMJK,B36A066,2023-06-19,4958.0,2266.84,BP
AMJK,B36A070,2023-06-06,1583.0,460.97,BP
AMJK,B36A072,2023-07-11,4363.0,1454.12,BP
AMJK,B36A078,2023-07-27,34397.0,800.0,BP
AMJK,B36A080,2023-06-06,34654.0,1926.96,BP
AMJK,B36A084,2023-06-07,35504.0,1926.96,BP
AMJK,B36A085,2023-06-06,33016.0,1926.96,BP
AMJK,B36A089,2023-06-15,32039.0,5573.36,BP
AMJK,B36A091,2023-06-28,8388.0,1620.26,BP
AMJK,B36A094,2024-05-31,39718.0,1747.65,BP
AMJK,B36A097,2023-07-13,38515.0,1802.55,BP
AMJK,B36A105,2023-07-18,34990.0,2769.2,BP
AMJK,B36A105,2023-07-18,34990.0,2769.2,SW
AMJK,B36A107,2023-07-25,37145.0,0.0,BP
AMJK,B36A112,2023-07-31,39036.0,2300.38,BP
AMJK,B36A114,2023-07-12,7838.0,2089.17,BP
AMJK,B36A115,2023-06-30,388.0,136.77,BP
AMJK,B36A118,2023-07-25,40557.0,4072.62,BP
AMJK,B36A124,2023-07-15,33589.0,2292.0,BP
AMJK,B36A125,2023-08-02,37843.0,2364.0,BP
AMJK,B36A126,2023-07-01,39226.0,3816.0,BP
AMJK,B36A129,2023-08-14,37997.0,2367.94,BP
AMJK,B36A133,2023-11-09,36150.0,2805.78,BP
AMJK,B36A138,2023-08-10,11958.0,0.0,BP
AMJK,B36A145,2023-07-25,37562.0,2209.68,BP
AMJK,B36A148,2023-06-12,34470.0,2048.2,BP
AMJK,B36A160,2023-07-17,38685.0,0.0,BP
AMJK,B36A163,2023-08-01,39007.0,0.0,BP
AMJK,B36A168,2023-06-27,36569.0,2737.37,BP
AMJK,B36A170,2023-06-28,35405.0,2500.0,BP
AMJK,B36A171,2023-08-09,38958.0,2765.88,BP
AMJK,B36A172,2023-06-21,14617.0,2667.6,BP
AMJK,B36A182,2023-07-10,38686.0,3797.68,BP
AMJK,B36A184,2023-07-10,39264.0,3433.0,BP
AMJK,B36A185,2023-06-09,35794.0,1909.2,BP
AMJK,B36A188,2023-06-12,36312.0,1909.2,BP
AMJK,B36A195,2023-07-12,37681.0,2667.6,BP
AMJK,B36A202,2023-08-01,36055.0,2024.57,BP
AMJK,B36A203,2023-07-31,38325.0,2369.64,BP
AMJK,B36A206,2023-06-21,37709.0,595.0,BP
AMJK,B36A209,2023-07-14,39346.0,2548.81,BP
AMJK,B36A214,2023-06-15,2432.0,511.01,BP
AMJK,B36A224,2023-08-01,33999.0,1446.68,BP
AMJK,B36A235,2023-07-05,37407.0,1935.36,BP
AMJK,B36A236,2023-07-06,37650.0,625.0,BP
AMJK,B36A241,2023-07-01,26407.0,3816.0,BP
AMJK,B36A243,2023-07-25,32243.0,2700.0,BP
AMJK,B36A250,2023-07-31,2484.0,597.38,BP
AMJK,B36A251,2023-11-10,33964.0,3799.06,BP
AMJK,B36A254,2023-06-21,37195.0,2302.8,BP
AMJK,B36A258,2023-08-07,12637.0,0.0,BP
AMJK,B36A263,2023-07-14,37614.0,3986.12,BP
AMJK,B36A280,2023-07-24,28865.0,4353.75,BP
AMJK,B36A283,2023-07-14,38030.0,2346.0,BP
AMJK,B36A288,2023-06-15,38022.0,3706.56,BP
AMJK,B36A290,2023-06-15,38831.0,3706.56,BP
AMJK,B36A292,2023-06-20,37816.0,3575.52,BP
AMJK,B36A294,2023-07-13,37145.0,595.0,BP
AMJK,B36A298,2023-07-31,8541.0,1711.93,BP
AMJK,B36A302,2023-07-31,36070.0,0.0,BP
AMJK,B36A308,2023-09-26,36041.0,3100.0,BP
AMJK,B36A309,2023-06-22,39185.0,0.0,BP
AMJK,B36A310,2023-08-08,38252.0,0.0,BP
AMJK,B36A316,2023-06-21,7505.0,2667.6,BP
AMJK,B36A320,2023-07-07,38599.0,0.0,BP
AMJK,B36A324,2023-07-21,26000.0,2500.0,BP
AMJK,B36A325,2023-08-07,36720.0,0.0,BP
AMJK,B36A336,2023-07-17,37684.0,600.0,BP
AMJK,B36A337,2023-07-13,5407.0,0.0,BP
AMJK,B36A338,2023-07-11,9891.0,1126.43,BP
AMJK,B36A341,2023-09-08,35989.0,1839.6,BP
AMJK,B36A342,2023-08-30,1378.0,580.73,BP
AMJK,B36A346,2023-08-01,38985.0,1669.44,BP
AMJK,B36A348,2023-08-08,39051.0,1749.36,BP
AMJK,B36A352,2023-07-28,38992.0,2440.1,BP
AMJK,B36A357,2023-09-11,38511.0,0.0,BP
AMJK,B36A361,2023-07-20,6551.0,1062.33,BP
AMJK,B36A364,2023-10-02,30052.0,2278.51,BP
AMJK,B36A365,2023-08-31,36128.0,2900.0,BP
AMJK,B36A367,2023-08-09,31423.0,2707.61,BP
AMJK,B36A375,2023-07-07,38254.0,600.0,BP
AMJK,B36A378,2023-07-12,32673.0,2804.22,BP
AMJK,B36A380,2023-07-11,32759.0,2789.8,BP
AMJK,B36A390,2023-06-21,37066.0,3726.02,BP
AMJK,B36A393,2023-06-20,3409.0,3726.02,BP
AMJK,B36A395,2023-06-22,36276.0,3492.0,BP
AMJK,B36A399,2023-07-17,30457.0,2246.72,BP
AMJK,B36A405,2023-06-20,7605.0,1394.81,BP
AMJK,B36A408,2023-07-25,25550.0,2019.92,BP
AMJK,B36A408,2023-07-25,25550.0,2019.92,SW
AMJK,B36A409,2023-07-19,992.0,211.14,BP
AMJK,B36A411,2023-07-11,38181.0,1057.5,BP
AMJK,B36A414,2023-07-14,37922.0,2637.71,BP
AMJK,B36A431,2023-10-17,2089.0,335.43,BP
AMJK,B36A434,2024-01-26,1301.0,118.04,BP
AMJK,B36A437,2023-08-01,3330.0,636.74,BP
AMJK,B36A449,2023-07-25,35308.0,625.0,BP
AMJK,B36A451,2023-08-02,35193.0,3447.66,BP
AMJK,B36A455,2023-08-01,1064.0,118.56,BP
AMJK,B36A462,2023-06-21,35944.0,1909.2,BP
AMJK,B36A472,2023-07-26,4480.0,870.82,BP
AMJK,B36A474,2023-07-31,18772.0,0.0,BP
AMJK,B36A491,2023-06-30,1005.0,118.04,BP
AMJK,B36A494,2023-07-13,16160.0,0.0,BP
AMJK,B36A501,2023-07-21,37357.0,2681.64,BP
AMJK,B36A508,2023-07-11,38678.0,1793.4,BP
AMJK,B36A525,2023-07-20,38478.0,0.0,BP
AMJK,B36A532,2023-08-30,6747.0,1501.79,BP
AMJK,B36A533,2023-09-20,34321.0,3715.01,BP
AMJK,B36A547,2023-07-14,40229.0,3612.0,BP
AMJK,B36A560,2023-07-18,117.0,136.77,BP
AMJK,B36A564,2024-01-27,31459.0,2274.81,BP
AMJK,B36A565,2023-07-06,802.0,199.86,BP
AMJK,B36A584,2023-07-10,37271.0,1993.1,BP
AMJK,B36A588,2023-09-13,31612.0,4262.4,BP
AMJK,B36A607,2023-06-28,34775.0,1918.08,BP
AMJK,B36A615,2023-06-28,35025.0,1918.08,BP
AMJK,B36A626,2023-08-07,5233.0,1204.86,BP
AMJK,B36A630,2023-08-08,40384.0,4479.13,BP
AMJK,B36A631,2023-07-24,1494.0,0.0,BP
AMJK,B36A644,2023-09-15,37172.0,2822.04,BP
AMJK,B36A647,2023-07-18,35099.0,2681.64,BP
AMJK,B36A648,2023-07-24,34143.0,0.0,BP
AMJK,B36A652,2023-08-04,36861.0,4191.24,BP
AMJK,B36A656,2023-07-28,30490.0,3107.12,BP
AMJK,B36A664,2023-07-21,37581.0,2638.86,BP
AMJK,B36A665,2023-10-16,38305.0,1942.08,BP
AMJK,B36A668,2023-07-14,37633.0,3816.0,BP
AMJK,B36A672,2023-07-21,36631.0,1530.8,BP
AMJK,B36A673,2023-09-27,31835.0,2738.78,BP
AMJK,B36A674,2023-07-28,37179.0,3357.9,BP
AMJK,B36A678,2023-07-18,26796.0,3642.65,BP
AMJK,B36A678,2023-07-18,26796.0,3642.65,SW
AMJK,B36A681,2023-11-01,31514.0,0.0,BP
AMJK,B36A682,2023-07-06,82.0,0.0,BP
AMJK,B36A688,2023-08-05,36524.0,2765.88,BP
AMJK,B36A691,2023-08-30,3738.0,383.51,BP
AMJK,B36A692,2023-07-21,20490.0,5600.25,BP
AMJK,B36A694,2023-07-21,34960.0,2458.17,BP
AMJK,B36A695,2023-07-19,38196.0,1802.55,BP
AMJK,B36A696,2023-08-04,38206.0,1857.45,BP
AMJK,B36A700,2023-07-28,37311.0,2708.4,BP
AMJK,B36A702,2023-07-20,20911.0,0.0,BP
AMJK,B36A712,2023-09-26,38081.0,2122.8,BP
AMJK,B36A714,2023-08-09,2520.0,533.61,BP
AMJK,B36A718,2023-08-09,36506.0,2087.51,BP
AMJK,B36A724,2023-07-05,35997.0,1918.08,BP
AMJK,B36A735,2023-07-05,34179.0,1918.08,BP
AMJK,B36A736,2023-10-31,37256.0,2052.6,BP
AMJK,B36B025,2023-06-16,37233.0,3475.23,BP
AMJK,B36B027,2023-06-20,37686.0,3475.23,BP
AMJK,B36B053,2023-07-06,34368.0,2257.2,BP
AMJK,B36B066,2023-06-19,7145.0,2008.99,BP
AMJK,B36B072,2023-07-11,8691.0,1962.03,BP
AMJK,B36B089,2023-06-20,1914.0,619.48,BP
AMJK,B36B092,2023-07-21,35104.0,3614.15,BP
AMJK,B36B114,2023-07-12,7775.0,2064.33,BP
AMJK,B36B126,2023-07-07,38639.0,3797.68,BP
AMJK,B36B133,2023-11-14,34814.0,2890.12,BP
AMJK,B36B174,2023-07-14,6032.0,272.39,BP
AMJK,B36B182,2023-07-17,37689.0,3816.0,BP
AMJK,B36B183,2023-06-26,39138.0,3433.0,BP
AMJK,B36B184,2023-07-11,39205.0,3433.0,BP
AMJK,B36B206,2023-08-07,37942.0,600.0,BP
AMJK,B36B235,2023-07-11,10802.0,0.0,BP
AMJK,B36B241,2023-07-07,38320.0,3797.68,BP
AMJK,B36B251,2023-07-28,33995.0,3647.77,BP
AMJK,B36B252,2023-07-11,37588.0,3797.68,BP
AMJK,B36B308,2023-10-06,36980.0,2911.34,BP
AMJK,B36B316,2023-06-23,36497.0,2681.64,BP
AMJK,B36B411,2023-07-17,38756.0,1057.5,BP
AMJK,B36B520,2023-07-25,3950.0,963.3,BP
AMJK,B36B531,2024-01-26,34781.0,3244.33,BP
AMJK,B36B547,2023-08-04,41385.0,3645.6,BP
AMJK,B36B626,2023-08-07,4720.0,1046.21,BP
AMJK,B36B667,2023-09-12,35165.0,3673.3,BP
AMJK,B36B668,2023-07-21,38365.0,3700.0,BP
AMJK,B36C126,2023-10-06,37652.0,3700.0,BP
AMJK,B36C183,2023-06-26,39344.0,3433.0,BP
